,timestamp_hour,latitude,longitude
692061,2022-02-08 09:00:00,51.49005375,-0.17448555
692065,2022-02-08 09:00:00,51.4900544,-0.1744929499999999
692069,2022-02-08 09:00:00,51.490051,-0.1744961
692073,2022-02-08 09:00:00,51.4900571,-0.1744813499999999
692077,2022-02-08 09:00:00,51.49006125,-0.1744955
692081,2022-02-08 09:00:00,51.4900601,-0.17449815
692085,2022-02-08 09:00:00,51.49005455,-0.1744962
692089,2022-02-08 09:00:00,51.49005085,-0.174499
692093,2022-02-08 09:00:00,51.49004515,-0.17448875
692097,2022-02-08 09:00:00,51.4900455,-0.1744888
692101,2022-02-08 09:00:00,51.4900507,-0.1744938
692105,2022-02-08 09:00:00,51.4900549,-0.174488
692109,2022-02-08 09:00:00,51.4900597,-0.17448875
692113,2022-02-08 09:00:00,51.4900582,-0.1745004
692117,2022-02-08 09:00:00,51.4900625,-0.1744942
692121,2022-02-08 10:00:00,51.4900342,-0.17387785
692125,2022-02-08 10:00:00,51.4900093,-0.1738276
692129,2022-02-08 10:00:00,51.48997785,-0.17377535
692133,2022-02-08 10:00:00,51.48996815,-0.1736967
692137,2022-02-08 10:00:00,51.4899705,-0.1736947
692141,2022-02-08 10:00:00,51.4900027,-0.17368255
692145,2022-02-08 10:00:00,51.49003785,-0.1736084
692149,2022-02-08 10:00:00,51.48995405,-0.17345775
692153,2022-02-08 10:00:00,51.49001735,-0.1734869
692157,2022-02-08 10:00:00,51.49006965,-0.1735769999999999
692161,2022-02-08 10:00:00,51.48997075,-0.17360655
692165,2022-02-08 10:00:00,51.4899889,-0.1736868
692169,2022-02-08 10:00:00,51.49001765,-0.17356215
692173,2022-02-08 10:00:00,51.49003635,-0.1736107
692177,2022-02-08 10:00:00,51.490029,-0.1736029
692189,2022-02-08 10:00:00,51.4900206,-0.17360155
692193,2022-02-08 10:00:00,51.4900291,-0.17362915
692197,2022-02-08 10:00:00,51.49010125,-0.17371115
692201,2022-02-08 10:00:00,51.49012775,-0.17372745
692205,2022-02-08 10:00:00,51.49012999999999,-0.17365935
692209,2022-02-08 10:00:00,51.4901133,-0.17352425
692213,2022-02-08 10:00:00,51.4900609,-0.17360285
692217,2022-02-08 10:00:00,51.4900747,-0.1736664
692221,2022-02-08 10:00:00,51.490070900000006,-0.1736092
692225,2022-02-08 10:00:00,51.4900737,-0.1736243333333333
692229,2022-02-08 10:00:00,51.49008525,-0.1736947999999999
692233,2022-02-08 10:00:00,51.4900857,-0.1737001
692237,2022-02-08 10:00:00,51.4900411,-0.1736377
692241,2022-02-08 10:00:00,51.4900883,-0.1737278
692245,2022-02-08 10:00:00,51.4900497,-0.17366685
692249,2022-02-08 10:00:00,51.49005765,-0.1736357
