,timestamp_hour,latitude,longitude
853115,2023-10-16 09:00:00,51.49005125,-0.1744011
853116,2023-10-16 09:00:00,51.4900455,-0.17440585
853117,2023-10-16 09:00:00,51.4902891,-0.17387425
853118,2023-10-16 10:00:00,51.4941215,-0.1735800499999999
853119,2023-10-16 10:00:00,51.4941177,-0.1736338
853120,2023-10-16 10:00:00,51.4936932,-0.1733814
853122,2023-10-16 10:00:00,51.50106795,-0.1619611
853123,2023-10-16 10:00:00,51.4973867,-0.1676541
853125,2023-10-16 10:00:00,51.50049335,-0.1577928
853126,2023-10-16 10:00:00,51.5074353,-0.1419636
853127,2023-10-16 10:00:00,51.50991815,-0.1344811
853128,2023-10-16 10:00:00,51.5099379,-0.1347235
853129,2023-10-16 10:00:00,51.5099833,-0.1345984
853130,2023-10-16 10:00:00,51.51161605,-0.1388947999999999
853131,2023-10-16 10:00:00,51.51159335,-0.1388397499999999
853132,2023-10-16 10:00:00,51.51159215,-0.1388367
853133,2023-10-16 10:00:00,51.5115918,-0.1388344
853134,2023-10-16 10:00:00,51.5115922,-0.1388359499999999
853135,2023-10-16 10:00:00,51.5115927,-0.13884255
853136,2023-10-16 10:00:00,51.51159225,-0.1388413
853137,2023-10-16 10:00:00,51.51159215,-0.13883625
853138,2023-10-16 10:00:00,51.5115916,-0.1388339
853139,2023-10-16 10:00:00,51.5115919,-0.13883495
853140,2023-10-16 10:00:00,51.51159185,-0.13883335
853141,2023-10-16 10:00:00,51.51159195,-0.13883435
853142,2023-10-16 10:00:00,51.5115918,-0.13883515
853143,2023-10-16 10:00:00,51.51159145,-0.13883405
853144,2023-10-16 10:00:00,51.5115919,-0.138834
853145,2023-10-16 10:00:00,51.5115925,-0.1388351
853146,2023-10-16 10:00:00,51.5115918,-0.1388359499999999
853147,2023-10-16 10:00:00,51.5115919,-0.1388351
853148,2023-10-16 10:00:00,51.51159215,-0.13883665
853149,2023-10-16 10:00:00,51.5115917,-0.1388359
853150,2023-10-16 10:00:00,51.511591800000005,-0.1388324
853151,2023-10-16 10:00:00,51.511591800000005,-0.13883405
853152,2023-10-16 10:00:00,51.5115918,-0.1388346
853153,2023-10-16 10:00:00,51.51159235,-0.13883705
853154,2023-10-16 10:00:00,51.511592,-0.13883505
853155,2023-10-16 10:00:00,51.51159185,-0.13883465
853156,2023-10-16 10:00:00,51.51159285,-0.13884515
853157,2023-10-16 10:00:00,51.51159215,-0.1388356
853158,2023-10-16 10:00:00,51.51159215,-0.1388351
853159,2023-10-16 10:00:00,51.51159175,-0.13883435
853160,2023-10-16 10:00:00,51.5115924,-0.1388334
853161,2023-10-16 11:00:00,51.51159205,-0.1388347999999999
853162,2023-10-16 11:00:00,51.51159255,-0.1388366
853163,2023-10-16 11:00:00,51.5115922,-0.1388352
853164,2023-10-16 11:00:00,51.5115922,-0.1388337
853165,2023-10-16 11:00:00,51.5115917,-0.1388344
853166,2023-10-16 11:00:00,51.51159255,-0.13883615
853167,2023-10-16 11:00:00,51.511593000000005,-0.13884025
853168,2023-10-16 11:00:00,51.51159285,-0.1388389
853169,2023-10-16 11:00:00,51.5115926,-0.13883765
853170,2023-10-16 11:00:00,51.5115931,-0.138841
853171,2023-10-16 11:00:00,51.5115926,-0.13883645
853172,2023-10-16 11:00:00,51.51159225,-0.13883635
853173,2023-10-16 11:00:00,51.5115921,-0.1388338499999999
853174,2023-10-16 11:00:00,51.5115924,-0.138835
853175,2023-10-16 11:00:00,51.5115919,-0.1388358
853176,2023-10-16 11:00:00,51.51159185,-0.1388358
853177,2023-10-16 11:00:00,51.51159165,-0.13883485
853178,2023-10-16 11:00:00,51.51159185,-0.138835
853179,2023-10-16 11:00:00,51.511592,-0.13883415
853180,2023-10-16 11:00:00,51.5115919,-0.1388349
853181,2023-10-16 11:00:00,51.5115917,-0.1388342
853182,2023-10-16 11:00:00,51.51159185,-0.13883275
853183,2023-10-16 11:00:00,51.5115919,-0.13883245
853184,2023-10-16 11:00:00,51.51159175,-0.1388342
853185,2023-10-16 11:00:00,51.5115923,-0.1388385
853186,2023-10-16 11:00:00,51.51159155,-0.13883425
853187,2023-10-16 11:00:00,51.51159265,-0.138837
853188,2023-10-16 11:00:00,51.51159245,-0.13883855
853189,2023-10-16 11:00:00,51.51159215,-0.1388347
853191,2023-10-16 11:00:00,51.5115915,-0.1388317
853192,2023-10-16 11:00:00,51.5115925,-0.1388379
853193,2023-10-16 11:00:00,51.5115927,-0.1388396
853194,2023-10-16 11:00:00,51.5115923,-0.13884015
853195,2023-10-16 12:00:00,51.51159275,-0.1388588
853196,2023-10-16 12:00:00,51.5115921,-0.138844
853197,2023-10-16 12:00:00,51.511592,-0.1388395499999999
853198,2023-10-16 12:00:00,51.51159295,-0.13884325
853199,2023-10-16 12:00:00,51.5115922,-0.1388358499999999
853200,2023-10-16 12:00:00,51.5115938,-0.1388511499999999
853201,2023-10-16 12:00:00,51.511592,-0.1388352
853202,2023-10-16 12:00:00,51.5115922,-0.1388396
853203,2023-10-16 12:00:00,51.511593,-0.13883795
853204,2023-10-16 12:00:00,51.51159345,-0.1388476
853205,2023-10-16 12:00:00,51.5115925,-0.1388405999999999
853206,2023-10-16 12:00:00,51.5115932,-0.1388372
853207,2023-10-16 12:00:00,51.51159199999999,-0.1388359499999999
853208,2023-10-16 12:00:00,51.51159195,-0.13883565
853209,2023-10-16 12:00:00,51.5115923,-0.1388359
853210,2023-10-16 12:00:00,51.5115926,-0.13884015
853211,2023-10-16 12:00:00,51.51159295,-0.13883465
853212,2023-10-16 12:00:00,51.51159175,-0.1388355
853213,2023-10-16 12:00:00,51.5115923,-0.1388387
853214,2023-10-16 12:00:00,51.51159205,-0.138838
853215,2023-10-16 12:00:00,51.5115922,-0.1388415499999999
853216,2023-10-16 12:00:00,51.51159335,-0.1388417
853217,2023-10-16 12:00:00,51.5115918,-0.138836
853218,2023-10-16 12:00:00,51.511592,-0.13883795
853219,2023-10-16 12:00:00,51.51159255,-0.13883825
853220,2023-10-16 12:00:00,51.51159255,-0.1388405
853221,2023-10-16 12:00:00,51.5115932,-0.1388349
853222,2023-10-16 12:00:00,51.51159445,-0.1388328
853223,2023-10-16 12:00:00,51.5115928,-0.1388347999999999
853224,2023-10-16 19:00:00,51.49095165,-0.2441259499999999
853225,2023-10-16 19:00:00,51.4909227,-0.2441326
853226,2023-10-16 19:00:00,51.4909543,-0.2441556
853227,2023-10-16 19:00:00,51.4909739,-0.2441289999999999
853228,2023-10-16 19:00:00,51.49091645,-0.2440548
853229,2023-10-16 19:00:00,51.4908403,-0.243932
853230,2023-10-16 19:00:00,51.4909421,-0.24410765
853231,2023-10-16 19:00:00,51.4909073,-0.244092
853232,2023-10-16 19:00:00,51.4909399,-0.2440679
853233,2023-10-16 19:00:00,51.490929050000005,-0.244041
853234,2023-10-16 19:00:00,51.4909182,-0.2440141
853235,2023-10-16 19:00:00,51.4908861,-0.2439988
853236,2023-10-16 19:00:00,51.4909302,-0.2440394
853237,2023-10-16 19:00:00,51.4908629,-0.2440617
853238,2023-10-16 19:00:00,51.490843,-0.24404215
853239,2023-10-16 19:00:00,51.49091035,-0.24396655
853240,2023-10-16 19:00:00,51.4909768,-0.2440213
853241,2023-10-16 19:00:00,51.4909478,-0.244095
853242,2023-10-16 19:00:00,51.4909257,-0.2440516
853244,2023-10-16 19:00:00,51.49087125,-0.24404855
853245,2023-10-16 19:00:00,51.4908563,-0.2440825
853246,2023-10-16 19:00:00,51.4908597,-0.2440464
853247,2023-10-16 19:00:00,51.490867050000006,-0.24399235
853248,2023-10-16 19:00:00,51.4908696,-0.24398575
853249,2023-10-16 19:00:00,51.4908475,-0.2439249
853250,2023-10-16 19:00:00,51.49095215,-0.2441434
853251,2023-10-16 19:00:00,51.4909534,-0.2440526
853252,2023-10-16 19:00:00,51.4911044,-0.2440407
853253,2023-10-16 19:00:00,51.490769400000005,-0.2441718
853254,2023-10-16 19:00:00,51.4906541,-0.2440624
853255,2023-10-16 19:00:00,51.4905896,-0.24410255
853256,2023-10-16 19:00:00,51.4907727,-0.2441089
853257,2023-10-16 19:00:00,51.49081745,-0.24417335
853258,2023-10-16 19:00:00,51.4908492,-0.2440953
853259,2023-10-16 19:00:00,51.490925,-0.2440932
853260,2023-10-16 19:00:00,51.4907656,-0.2440458
853261,2023-10-16 19:00:00,51.4907802,-0.2441089
853262,2023-10-16 19:00:00,51.4909179,-0.2440752
853263,2023-10-16 20:00:00,51.49078165,-0.2441263
853264,2023-10-16 20:00:00,51.49090405,-0.24407325
