epoch,total_loss,recon_loss,forecast_loss,kld_loss
1,0.7369174183696829,0.2194301194961994,1.0274505571652484,0.3762019417058396
2,0.5348438396889676,0.029906235674336073,1.009740020895517,0.00675941019278941
3,0.515104918518374,0.011807602025588514,1.0065201893929512,0.0037219186709012077
4,0.5134340391364148,0.009833740743918604,1.0070363929194788,0.008210267359265676
5,0.5065891749115401,0.004426197588483813,1.0042694052060446,0.0028276518743324984
